label,softmax_score
59,0.9438014030456543
52,0.9885326623916626
42,0.9770587086677551
61,0.5651301145553589
40,0.9629788398742676
30,0.8716301918029785
44,0.9631690382957458
37,0.9682640433311462
55,0.9485031366348267
35,0.9779907464981079
43,0.9616622924804688
63,0.9631235003471375
41,0.8319503664970398
39,0.9528092741966248
63,0.9620661735534668
48,0.926723837852478
0,0.35918161273002625
63,0.9582398533821106
52,0.9867724776268005
34,0.928147554397583
33,0.9712446331977844
15,0.8606420755386353
11,0.7738263607025146
39,0.9514910578727722
45,0.7744688987731934
48,0.9616650342941284
36,0.6177126169204712
18,0.6497413516044617
17,0.6713876128196716
39,0.9498955011367798
14,0.9791256189346313
18,0.4902482330799103
5,0.9550219178199768
47,0.9818742275238037
11,0.7681385278701782
4,0.6974909901618958
13,0.49341100454330444
11,0.6712983250617981
49,0.9723159074783325
27,0.8570526242256165
42,0.9858777523040771
48,0.9788053035736084
30,0.9201291799545288
18,0.7024924159049988
57,0.9742398262023926
63,0.9696534872055054
47,0.9889065027236938
48,0.9792018532752991
62,0.9444063305854797
42,0.9796274900436401
60,0.8508330583572388
35,0.9494250416755676
18,0.758404016494751
8,0.9547039866447449
0,0.7947263121604919
47,0.991690993309021
1,0.7360813021659851
28,0.9889969825744629
53,0.956331729888916
19,0.9780234694480896
0,0.7943113446235657
39,0.9516069293022156
1,0.586394727230072
4,0.7197861671447754
25,0.9603855013847351
24,0.8531274795532227
23,0.906580924987793
53,0.9225835204124451
43,0.9567441344261169
48,0.9599217176437378
8,0.9560868144035339
33,0.948778510093689
12,0.933336079120636
59,0.9559314250946045
41,0.8359455466270447
9,0.6536425352096558
27,0.865717887878418
47,0.9943214654922485
37,0.9627783894538879
45,0.7338747382164001
41,0.7954638004302979
15,0.8813379406929016
47,0.971250593662262
19,0.9228535890579224
0,0.7829620838165283
20,0.917539656162262
23,0.9353697299957275
0,0.8082755208015442
0,0.808729350566864
14,0.9790175557136536
53,0.9680370092391968
50,0.8723987936973572
46,0.9627705216407776
6,0.88331139087677
6,0.9265609979629517
60,0.9563446044921875
34,0.938674807548523
1,0.7985890507698059
45,0.48490241169929504
52,0.9885539412498474
62,0.9482000470161438
27,0.5290902853012085
43,0.9632133841514587
22,0.9567362666130066
47,0.9894847273826599
55,0.837428629398346
27,0.8363065719604492
7,0.8238222599029541
5,0.9552900195121765
14,0.8449671864509583
52,0.9903656244277954
21,0.9838183522224426
33,0.9491672515869141
23,0.9379949569702148
41,0.7425541877746582
9,0.6216965317726135
5,0.9383054375648499
36,0.9629741907119751
31,0.9417750835418701
26,0.9526273608207703
12,0.8489753007888794
48,0.9421011209487915
39,0.9464715123176575
7,0.8376487493515015
34,0.9217464327812195
36,0.9739466309547424
0,0.6635237336158752
27,0.6948745846748352
63,0.8677751421928406
57,0.9664406180381775
19,0.9790697693824768
60,0.964013934135437
10,0.9659227132797241
12,0.9093398451805115
18,0.5842390060424805
51,0.8211170434951782
42,0.969570517539978
35,0.9748463034629822
41,0.7169695496559143
11,0.7430198192596436
28,0.977986752986908
45,0.38416215777397156
50,0.9412485957145691
45,0.5237529277801514
9,0.6477331519126892
10,0.9624682068824768
4,0.7286498546600342
30,0.9547201991081238
37,0.9518465995788574
59,0.9571971893310547
30,0.9416919350624084
60,0.9583823084831238
59,0.9504047632217407
25,0.9694033861160278
23,0.940395176410675
8,0.933570921421051
43,0.9548160433769226
5,0.9534885287284851
53,0.9666559100151062
35,0.9782610535621643
43,0.9643588066101074
54,0.8971784114837646
31,0.7688133716583252
12,0.9082629680633545
62,0.9468920826911926
58,0.7731719017028809
1,0.6979972720146179
27,0.6045834422111511
9,0.5479622483253479
32,0.9743298888206482
14,0.9800330996513367
13,0.7663720846176147
45,0.7484855651855469
1,0.7489004731178284
7,0.9571191668510437
12,0.9504936933517456
50,0.9638124108314514
1,0.8203281760215759
30,0.9433683753013611
8,0.9492312669754028
20,0.9591496586799622
40,0.9528367519378662
11,0.7430348992347717
55,0.7726562023162842
3,0.9826558828353882
54,0.8422091603279114
35,0.9765236973762512
39,0.9272956848144531
46,0.9398692846298218
11,0.7550989389419556
1,0.5527473092079163
33,0.9560704231262207
13,0.8632626533508301
50,0.6273905038833618
12,0.9405161142349243
60,0.961728572845459
10,0.9669696688652039
54,0.9087616801261902
6,0.6025241017341614
60,0.9680670499801636
25,0.9419737458229065
44,0.9730686545372009
5,0.9567869901657104
10,0.957171618938446
24,0.88993239402771
61,0.7662786841392517
25,0.9445045590400696
53,0.9669287800788879
49,0.9658730030059814
48,0.9759188294410706
46,0.961536705493927
42,0.9817348122596741
32,0.9763058423995972
43,0.9491989016532898
29,0.7416924834251404
16,0.924731433391571
49,0.9691399335861206
7,0.9379763603210449
31,0.9787598252296448
58,0.8241732120513916
10,0.9530931115150452
46,0.9615304470062256
60,0.9696672558784485
56,0.9645793437957764
46,0.9346472024917603
12,0.9255433082580566
14,0.9450680017471313
25,0.9686306715011597
23,0.8341430425643921
23,0.901108980178833
8,0.9571175575256348
4,0.5512247085571289
32,0.9739577770233154
20,0.9464362263679504
43,0.9472401142120361
38,0.778602659702301
56,0.9781681895256042
52,0.9909558892250061
34,0.783349871635437
62,0.9397913813591003
36,0.9731999635696411
38,0.941489040851593
45,0.7752785086631775
51,0.7530739307403564
32,0.9727587103843689
0,0.4805036187171936
40,0.933325469493866
15,0.8070328831672668
38,0.9386966228485107
28,0.8298386335372925
20,0.9587134122848511
61,0.4115877151489258
7,0.8245341181755066
39,0.9096785187721252
49,0.9645001888275146
39,0.9439756870269775
48,0.9784061908721924
60,0.9536205530166626
49,0.9655892848968506
24,0.9195921421051025
35,0.9733906984329224
55,0.9610917568206787
23,0.9422159790992737
8,0.9378209710121155
62,0.9484721422195435
42,0.9765308499336243
58,0.8034453988075256
20,0.9441899061203003
43,0.9613803625106812
63,0.969394326210022
27,0.8739812970161438
36,0.8871341347694397
5,0.9499859809875488
47,0.9911729693412781
13,0.8171147108078003
25,0.8943315148353577
31,0.978067934513092
56,0.9764872193336487
35,0.9771078824996948
33,0.9715846180915833
50,0.9619414806365967
56,0.9778620004653931
16,0.973217785358429
26,0.9622363448143005
59,0.9500160217285156
21,0.9772126078605652
63,0.9496361613273621
43,0.9649081826210022
32,0.9523277878761292
14,0.8951097726821899
39,0.9515703320503235
9,0.7390299439430237
47,0.5930545330047607
4,0.6711822748184204
28,0.988513171672821
33,0.9591304063796997
21,0.9376404881477356
31,0.9740313291549683
2,0.4570360481739044
10,0.9651778936386108
48,0.9634327292442322
7,0.8275120258331299
5,0.9489029049873352
42,0.898133397102356
23,0.9017099142074585
46,0.8970713019371033
63,0.9428110718727112
13,0.8454757332801819
23,0.939524233341217
38,0.8873491883277893
14,0.9649278521537781
48,0.9791972041130066
63,0.9269157648086548
24,0.9298384189605713
46,0.9668398499488831
10,0.9481040835380554
45,0.6981905102729797
40,0.9670673608779907
8,0.8814384937286377
39,0.9506411552429199
2,0.6727224588394165
13,0.7854121923446655
55,0.8929041624069214
51,0.6839160323143005
39,0.9375035166740417
47,0.7544875144958496
33,0.9691228270530701
23,0.9152951836585999
17,0.5847687125205994
19,0.9598878622055054
46,0.891039252281189
49,0.8461732864379883
6,0.9078812003135681
8,0.9344791173934937
2,0.6036698222160339
57,0.9750741720199585
37,0.959331214427948
50,0.9621724486351013
13,0.7311261892318726
1,0.6304566860198975
49,0.9687928557395935
44,0.9730466604232788
1,0.802383542060852
12,0.8801552057266235
41,0.8153302669525146
23,0.9117178916931152
38,0.961643636226654
37,0.9565565586090088
23,0.8654878735542297
44,0.9778953194618225
35,0.9778382182121277
2,0.702418863773346
30,0.540003776550293
30,0.9383679628372192
16,0.9134160876274109
47,0.9931127429008484
6,0.9471997022628784
16,0.9482328295707703
0,0.8037905097007751
52,0.9904031753540039
50,0.7769715189933777
8,0.868124783039093
52,0.9900541305541992
58,0.8327596783638
18,0.6667419672012329
7,0.9579635262489319
43,0.9583799839019775
33,0.9309199452400208
15,0.8101787567138672
13,0.8331806063652039
35,0.9651350975036621
12,0.9195225834846497
36,0.9536709785461426
50,0.8679789900779724
22,0.929107129573822
12,0.9483007788658142
37,0.9345758557319641
47,0.8808413743972778
44,0.9775372743606567
19,0.9815307259559631
28,0.9801371693611145
37,0.9683447480201721
59,0.8811264038085938
57,0.9623126983642578
29,0.8013116717338562
14,0.9778414964675903
53,0.9380014538764954
50,0.808066189289093
55,0.9665436148643494
15,0.7457760572433472
0,0.7800941467285156
2,0.6344174146652222
47,0.9763778448104858
28,0.982505202293396
37,0.9694752097129822
27,0.8601572513580322
23,0.7689454555511475
15,0.8540394902229309
37,0.9567604660987854
9,0.562829852104187
5,0.9557817578315735
29,0.7829963564872742
14,0.9703912138938904
6,0.9342599511146545
15,0.8770313262939453
60,0.9214110374450684
35,0.9753730297088623
53,0.9577810168266296
22,0.9039999842643738
32,0.9697884321212769
16,0.9759440422058105
30,0.9546175599098206
39,0.9355777502059937
55,0.965251624584198
30,0.9484855532646179
63,0.9079669117927551
55,0.8542448878288269
5,0.9456982016563416
13,0.7297058701515198
9,0.7364104390144348
34,0.9556388258934021
9,0.7397716641426086
35,0.9449818730354309
55,0.9579309225082397
58,0.8014655113220215
19,0.9819084405899048
17,0.6884356141090393
11,0.8028664588928223
17,0.6234961152076721
44,0.9761940240859985
28,0.9860298037528992
62,0.9339649677276611
55,0.9651303291320801
18,0.5995295643806458
57,0.9746935963630676
47,0.9923007488250732
30,0.9536757469177246
20,0.9354103803634644
3,0.9854691624641418
54,0.9455093145370483
50,0.9266452193260193
3,0.9802145957946777
46,0.9281526207923889
15,0.7769744992256165
59,0.9394355416297913
39,0.7763850688934326
2,0.5269778966903687
7,0.5595047473907471
1,0.7905985713005066
33,0.9658856987953186
55,0.922918975353241
55,0.9685880541801453
53,0.9172631502151489
9,0.6437984704971313
2,0.7474746108055115
27,0.5938201546669006
53,0.9510998129844666
11,0.7424954771995544
10,0.970146656036377
17,0.48148268461227417
21,0.9813756942749023
36,0.9618014097213745
9,0.647175133228302
52,0.9845959544181824
36,0.9718824625015259
31,0.9800134897232056
34,0.9371913075447083
11,0.6491844058036804
42,0.9561083912849426
63,0.7333575487136841
5,0.9561639428138733
0,0.7278019785881042
5,0.9514853358268738
29,0.8308002948760986
29,0.43132513761520386
55,0.9551969170570374
59,0.9480703473091125
10,0.9494226574897766
21,0.9692884683609009
29,0.3113272488117218
29,0.733088493347168
9,0.4285683333873749
5,0.9528164863586426
33,0.9523599147796631
38,0.9653037190437317
53,0.9655741453170776
41,0.8097489476203918
59,0.9486574530601501
3,0.9793124198913574
30,0.924330472946167
19,0.979209303855896
56,0.9659180641174316
21,0.9793493151664734
44,0.9767929315567017
17,0.6574186682701111
14,0.9742991924285889
42,0.9702418446540833
4,0.7411108613014221
63,0.9693422317504883
40,0.9654638171195984
15,0.8094288110733032
10,0.9537580013275146
3,0.9732643365859985
44,0.9756850004196167
48,0.9310416579246521
38,0.9644932746887207
8,0.9405690431594849
58,0.7750503420829773
13,0.7441088557243347
11,0.7085705995559692
52,0.9913061261177063
56,0.9778828024864197
26,0.9440814256668091
0,0.7151281833648682
19,0.978115975856781
57,0.9755284190177917
54,0.9612494707107544
22,0.9531926512718201
44,0.9771765470504761
56,0.977667510509491
59,0.9524970054626465
51,0.6824961304664612
21,0.9434770345687866
59,0.9112606644630432
17,0.6108795404434204
4,0.6851003766059875
44,0.9774243831634521
18,0.6855550408363342
58,0.8480380177497864
32,0.9729756712913513
52,0.9483168721199036
33,0.9731054902076721
42,0.9767210483551025
61,0.7807642817497253
14,0.8418014049530029
56,0.9767212867736816
3,0.9842811822891235
26,0.9277920722961426
59,0.9555632472038269
56,0.9715003371238708
51,0.45196667313575745
51,0.8271094560623169
20,0.9543701410293579
33,0.9515472054481506
42,0.9805789589881897
46,0.524709939956665
9,0.7614286541938782
15,0.8573936223983765
40,0.9555389881134033
54,0.9436900615692139
49,0.8506235480308533
48,0.9784407615661621
5,0.9554043412208557
24,0.8329971432685852
28,0.9875433444976807
15,0.5356654524803162
2,0.7453137636184692
52,0.9793584942817688
22,0.9335197806358337
22,0.940076470375061
13,0.570551335811615
0,0.6858105659484863
20,0.9132672548294067
63,0.9277291893959045
21,0.9380074143409729
10,0.9660828113555908
19,0.9793247580528259
14,0.9231372475624084
28,0.9869709014892578
37,0.7994487881660461
8,0.9603400826454163
6,0.9440672993659973
20,0.9403781890869141
52,0.9908896088600159
57,0.8996350169181824
33,0.9688007235527039
21,0.9788005948066711
1,0.6962531208992004
1,0.8098350167274475
24,0.91043621301651
12,0.9515014290809631
17,0.5406055450439453
26,0.8619021773338318
47,0.9937460422515869
52,0.9849981665611267
57,0.96978360414505
6,0.9506164193153381
32,0.9418399930000305
33,0.9499205946922302
2,0.6030053496360779
63,0.9736126065254211
28,0.9856806993484497
22,0.9450040459632874
16,0.9312074184417725
14,0.9369867444038391
24,0.9424012899398804
21,0.9828581809997559
56,0.9622480273246765
29,0.5820050239562988
1,0.7723338603973389
21,0.9712107181549072
3,0.9680052995681763
57,0.9756458401679993
14,0.9694422483444214
51,0.6742753982543945
51,0.8609869480133057
40,0.9141087532043457
61,0.8108822703361511
7,0.9594096541404724
30,0.9419071078300476
35,0.970078706741333
12,0.9187079071998596
60,0.879643976688385
57,0.9548608064651489
41,0.8349143266677856
6,0.9568877220153809
38,0.9640139937400818
6,0.9373664855957031
26,0.9710378050804138
61,0.4940463602542877
55,0.9520012736320496
41,0.48126766085624695
11,0.5282799005508423
19,0.9055263996124268
47,0.9889967441558838
12,0.8625261187553406
24,0.9374060034751892
61,0.5340497493743896
34,0.9424622058868408
50,0.9300907850265503
60,0.969184398651123
17,0.5940456390380859
11,0.7073819637298584
52,0.9897980690002441
24,0.9431166052818298
62,0.9491414427757263
36,0.9426018595695496
51,0.40280503034591675
10,0.898262619972229
61,0.6794921159744263
13,0.7897350788116455
24,0.9420809149742126
37,0.573613166809082
6,0.9239059686660767
11,0.7686566114425659
56,0.9743866920471191
1,0.8108046650886536
45,0.6484870910644531
46,0.9642133712768555
5,0.9454591274261475
43,0.9610280394554138
42,0.9766225814819336
28,0.9813469648361206
20,0.9229853749275208
20,0.9424869418144226
21,0.9829575419425964
11,0.7961910963058472
9,0.7566092014312744
16,0.9800175428390503
5,0.9507250189781189
10,0.9460827112197876
27,0.8011518716812134
40,0.9655777215957642
7,0.9669843912124634
30,0.9061634540557861
29,0.8100461363792419
59,0.9461129307746887
51,0.8313393592834473
52,0.9903094172477722
10,0.9638988375663757
36,0.9640414714813232
39,0.9520867466926575
40,0.9637483358383179
5,0.955305814743042
18,0.7638620734214783
16,0.9329822659492493
49,0.9452161192893982
49,0.9575340151786804
25,0.8340877294540405
37,0.9324953556060791
22,0.5661424398422241
5,0.954088032245636
62,0.9464033842086792
7,0.9549415707588196
43,0.9642889499664307
59,0.9561303853988647
57,0.9736504554748535
50,0.9675883650779724
11,0.7309544086456299
36,0.9710172414779663
37,0.9467713236808777
20,0.9626061320304871
41,0.8258991241455078
44,0.9386978149414062
53,0.9122670888900757
29,0.8404489755630493
57,0.939562976360321
54,0.954835057258606
25,0.924262285232544
28,0.9837366938591003
51,0.8240614533424377
3,0.9847618341445923
11,0.7443962693214417
57,0.9699703454971313
4,0.7277214527130127
25,0.9466877579689026
15,0.7909992337226868
28,0.9850560426712036
15,0.8096602559089661
39,0.90655916929245
37,0.9544578790664673
52,0.9910699129104614
18,0.7097123265266418
60,0.9665465354919434
56,0.9684199690818787
41,0.8490762114524841
45,0.712444007396698
15,0.6550564169883728
59,0.9567142128944397
29,0.8161273002624512
26,0.9658379554748535
12,0.7011561393737793
24,0.9299075603485107
48,0.9770580530166626
0,0.7913667559623718
52,0.990903913974762
33,0.9544592499732971
37,0.9575008153915405
50,0.9714995622634888
7,0.9583914875984192
7,0.9435781836509705
24,0.9440460205078125
28,0.9827150702476501
20,0.9602899551391602
31,0.9733855128288269
45,0.7123340964317322
21,0.9681549668312073
19,0.9810869097709656
48,0.9797539114952087
0,0.7130458950996399
53,0.9535086750984192
17,0.5008261799812317
63,0.9543982744216919
40,0.963064968585968
40,0.9494587779045105
57,0.9521669745445251
31,0.9808366894721985
55,0.8928355574607849
37,0.9664843678474426
0,0.5330471396446228
3,0.9850277900695801
46,0.966882050037384
13,0.827086865901947
23,0.9130186438560486
60,0.9618808627128601
8,0.9544093012809753
57,0.9742159247398376
48,0.9518585205078125
56,0.9477182626724243
21,0.9800000190734863
30,0.9505580067634583
4,0.5352435111999512
35,0.9610267281532288
62,0.9133906364440918
23,0.8454884886741638
31,0.9738102555274963
25,0.9694116711616516
36,0.9691633582115173
55,0.6443214416503906
62,0.4030616581439972
15,0.8467913269996643
34,0.9609363079071045
42,0.9419402480125427
39,0.94987553358078
27,0.6914354562759399
32,0.9754810333251953
22,0.9432253837585449
57,0.9744121432304382
40,0.9607369303703308
8,0.9586281776428223
38,0.9575932621955872
31,0.73740154504776
54,0.9283311367034912
0,0.6827586889266968
62,0.8942577242851257
18,0.5717575550079346
33,0.9647742509841919
26,0.9177255630493164
24,0.9266984462738037
28,0.9837528467178345
19,0.9551553726196289
18,0.7059007287025452
49,0.9762281179428101
55,0.9507907629013062
44,0.9704272747039795
2,0.7379071116447449
29,0.8193868398666382
10,0.9665468335151672
48,0.9712911248207092
60,0.8474636673927307
53,0.9604493975639343
17,0.6480494141578674
31,0.9687750935554504
40,0.9602304697036743
34,0.9556159377098083
17,0.5036846995353699
36,0.972646951675415
34,0.9508424401283264
46,0.9666545391082764
30,0.9521288275718689
23,0.7991353273391724
3,0.9686417579650879
42,0.9856426119804382
63,0.9735252261161804
45,0.7548162937164307
21,0.9776730537414551
26,0.9497080445289612
3,0.9844706058502197
34,0.9566493034362793
63,0.9618750810623169
5,0.9553561806678772
27,0.8092444539070129
16,0.9846801161766052
45,0.72463458776474
49,0.9743269085884094
50,0.9575535655021667
62,0.9368780851364136
17,0.6026658415794373
15,0.7932800650596619
23,0.7913343906402588
35,0.9745036363601685
19,0.9735793471336365
14,0.9774259924888611
16,0.9426051378250122
53,0.9551985263824463
7,0.9565111994743347
54,0.9659685492515564
25,0.8678883910179138
12,0.9457521438598633
59,0.817011833190918
59,0.933862030506134
8,0.9404665231704712
4,0.7113986015319824
21,0.9781966805458069
27,0.6792227625846863
55,0.9622424244880676
41,0.7464712262153625
16,0.9688054323196411
17,0.6353229880332947
9,0.7139874696731567
44,0.975472629070282
45,0.7709895372390747
22,0.888289213180542
53,0.9543968439102173
54,0.9572456479072571
58,0.8322703242301941
34,0.9587565660476685
45,0.6901623606681824
54,0.8602468967437744
16,0.9707586765289307
0,0.7878244519233704
43,0.9423424601554871
62,0.9461185932159424
35,0.9791305661201477
36,0.9638034701347351
14,0.977514386177063
20,0.9605993628501892
50,0.9496221542358398
19,0.9828553199768066
36,0.9740551710128784
11,0.752875030040741
42,0.9788246154785156
18,0.7029112577438354
44,0.9526751041412354
14,0.9721525311470032
5,0.9560381770133972
55,0.9255659580230713
36,0.946633517742157
25,0.9667016863822937
44,0.9645636081695557
47,0.9832839965820312
0,0.6973835825920105
53,0.9701096415519714
45,0.4654959738254547
20,0.9377511739730835
10,0.9557660818099976
54,0.9669488668441772
5,0.9560866951942444
2,0.7320311069488525
44,0.9777892231941223
33,0.9392000436782837
43,0.9633539915084839
13,0.7927953600883484
14,0.9633345007896423
62,0.9443973898887634
60,0.9676733016967773
3,0.9746932983398438
57,0.9751452207565308
17,0.6445614695549011
10,0.9674673080444336
41,0.7387164831161499
17,0.6760063171386719
42,0.9848690032958984
60,0.9653843641281128
46,0.9624695181846619
27,0.4133545756340027
38,0.960500180721283
52,0.988400936126709
61,0.8046888709068298
26,0.9295069575309753
21,0.979066014289856
36,0.9675081372261047
55,0.9597645401954651
45,0.7098570466041565
49,0.9776003956794739
52,0.9853992462158203
35,0.9766677618026733
42,0.9806306958198547
60,0.9631125330924988
39,0.9356781244277954
30,0.9577945470809937
33,0.9753090739250183
21,0.9798106551170349
18,0.7767624258995056
49,0.9724401235580444
46,0.9664899706840515
27,0.8826983571052551
52,0.9879162311553955
21,0.9828680753707886
21,0.9777482748031616
41,0.8165983557701111
53,0.9661340713500977
37,0.883965015411377
60,0.9436802864074707
55,0.9540101289749146
46,0.9608808755874634
35,0.8202565312385559
18,0.7588271498680115
32,0.9763884544372559
11,0.6566607356071472
60,0.8783122301101685
32,0.977651059627533
20,0.9612987041473389
27,0.8342730402946472
36,0.970413327217102
15,0.8809682726860046
46,0.9622801542282104
54,0.9667911529541016
48,0.976152777671814
48,0.9791903495788574
26,0.9286460876464844
19,0.9820923805236816
12,0.7687461972236633
16,0.939306378364563
47,0.9856293797492981
29,0.7718735933303833
29,0.8179991245269775
39,0.9271345734596252
57,0.9746827483177185
6,0.9571725130081177
24,0.7166755199432373
33,0.9558087587356567
31,0.9544624090194702
6,0.8962433338165283
48,0.9785202145576477
34,0.9582906365394592
3,0.9452769756317139
44,0.9768633842468262
24,0.8440039753913879
46,0.9559524655342102
52,0.9905071258544922
20,0.8186878561973572
18,0.5651115775108337
2,0.637523889541626
8,0.9471163749694824
12,0.7037208676338196
54,0.9265229105949402
35,0.9460224509239197
4,0.4110136926174164
31,0.8207870721817017
16,0.9607062935829163
32,0.9755824208259583
42,0.9748609066009521
25,0.9675145745277405
14,0.9246585965156555
58,0.5999669432640076
17,0.6226943731307983
49,0.9721774458885193
25,0.9642918109893799
4,0.7495639324188232
55,0.9518521428108215
22,0.9300694465637207
9,0.768618643283844
48,0.910197913646698
24,0.9156796336174011
47,0.8487238883972168
8,0.9542050957679749
21,0.7588652968406677
60,0.9646322727203369
56,0.9689356684684753
2,0.5864500403404236
61,0.6193504333496094
55,0.9530349373817444
19,0.9027337431907654
52,0.9869970083236694
6,0.9426609873771667
45,0.6188839077949524
15,0.7337079048156738
41,0.7623364925384521
11,0.7274470329284668
46,0.9658347368240356
34,0.841505765914917
24,0.9428417086601257
63,0.939253032207489
20,0.9577243328094482
27,0.5290676355361938
59,0.9295226335525513
41,0.8211511969566345
45,0.47532758116722107
3,0.9736791253089905
31,0.9760364890098572
7,0.933586597442627
61,0.4478001594543457
33,0.947519063949585
58,0.7138424515724182
30,0.9497747421264648
41,0.8457225561141968
6,0.8824601769447327
52,0.9888443350791931
44,0.5268333554267883
16,0.9557729363441467
28,0.9857041239738464
32,0.9758150577545166
26,0.955003559589386
48,0.9798137545585632
11,0.7086395025253296
53,0.9550331234931946
11,0.694881021976471
54,0.8887773156166077
59,0.9041537046432495
38,0.9666767120361328
27,0.819044291973114
2,0.659859299659729
50,0.9545739889144897
6,0.9373492002487183
13,0.4820801913738251
11,0.8051797151565552
63,0.9656416177749634
10,0.9651994109153748
63,0.9610921144485474
2,0.5540091395378113
19,0.9805575609207153
60,0.9654603600502014
10,0.7694421410560608
35,0.9637731313705444
1,0.7283509969711304
45,0.720506489276886
53,0.9640646576881409
6,0.9562680721282959
13,0.5352367758750916
57,0.9704415202140808
17,0.6293397545814514
62,0.946824312210083
31,0.9316684007644653
3,0.9828063249588013
2,0.6860432028770447
56,0.9513364434242249
23,0.9312993288040161
38,0.9632567167282104
52,0.9907485842704773
60,0.9627561569213867
8,0.9570372104644775
37,0.967840313911438
28,0.9880350232124329
9,0.7710132598876953
31,0.9807646870613098
37,0.9706538319587708
55,0.884066641330719
17,0.6556944251060486
51,0.787773072719574
29,0.7497725486755371
9,0.7238385081291199
19,0.9633370637893677
11,0.5777705907821655
60,0.9565823078155518
52,0.991269588470459
47,0.9372338056564331
47,0.7404882907867432
47,0.9789215922355652
26,0.9170688986778259
22,0.6393091678619385
6,0.9481523036956787
40,0.9565194845199585
17,0.5074705481529236
16,0.9527377486228943
19,0.9728391170501709
44,0.8965267539024353
39,0.9466352462768555
22,0.9585224390029907
26,0.9360500574111938
10,0.9678406715393066
23,0.8494564890861511
8,0.9595548510551453
1,0.6893575191497803
0,0.8108233213424683
43,0.9455742239952087
18,0.7001346945762634
41,0.8105766773223877
61,0.8032713532447815
15,0.8791886568069458
11,0.762546181678772
54,0.8278911709785461
34,0.9563122987747192
44,0.9558544158935547
44,0.9445025324821472
42,0.9702354073524475
48,0.8398328423500061
